0,-1.57009,0.474536,3.77243,-2.21,0.000475563,-0.784759,0
1,-1.48505,0.559746,3.68295,-2.21,0.000475563,-0.784759,0
2,-1.40001,0.644956,3.59347,-2.21,0.000475563,-0.784759,0
3,-1.31497,0.730166,3.50398,-2.21,0.000475563,-0.784759,0
4,-1.22993,0.815375,3.4145,-2.21,0.000475563,-0.784759,0
5,-1.14489,0.900585,3.32502,-2.21,0.000475563,-0.784759,0
6,-1.05985,0.985795,3.23553,-2.21,0.000475563,-0.784759,0
7,-0.974806,1.07101,3.14605,-2.21,0.000475563,-0.784759,0
8,-0.889765,1.15622,3.05657,-2.21,0.000475563,-0.784759,0
9,-0.804724,1.24143,2.96708,-2.21,0.000475563,-0.784759,0
10,-0.719683,1.32664,2.8776,-2.21,0.000475563,-0.784759,0
11,-0.634642,1.41185,2.78812,-2.21,0.000475563,-0.784759,0
12,-0.549601,1.49706,2.69863,-2.21,0.000475563,-0.784759,0
13,-0.46456,1.58227,2.60915,-2.21,0.000475563,-0.784759,0
14,-0.379519,1.66748,2.51967,-2.21,0.000475563,-0.784759,0
15,-0.294478,1.75268,2.43018,-2.21,0.000475563,-0.784759,0
16,-0.209437,1.83789,2.3407,-2.21,0.000475563,-0.784759,0
17,-0.124396,1.9231,2.25122,-2.21,0.000475563,-0.784759,0
18,-0.0393549,2.00831,2.16173,-2.21,0.000475563,-0.784759,0
19,0.0456861,2.09352,2.07225,-2.21,0.000475563,-0.784759,0
20,-1.63337,0.411261,3.65205,-2.21,0.000475563,-0.784759,0
21,-1.54833,0.496471,3.56256,-2.21,0.000475563,-0.784759,0
22,-1.46329,0.581681,3.47308,-2.21,0.000475563,-0.784759,0
23,-1.37824,0.666891,3.3836,-2.21,0.000475563,-0.784759,0
24,-1.2932,0.752101,3.29411,-2.21,0.000475563,-0.784759,0
25,-1.20816,0.837311,3.20463,-2.21,0.000475563,-0.784759,0
26,-1.12312,0.922521,3.11515,-2.21,0.000475563,-0.784759,0
27,-1.03808,1.00773,3.02566,-2.21,0.000475563,-0.784759,0
28,-0.95304,1.09294,2.93618,-2.21,0.000475563,-0.784759,0
29,-0.867999,1.17815,2.8467,-2.21,0.000475563,-0.784759,0
30,-0.782958,1.26336,2.75721,-2.21,0.000475563,-0.784759,0
31,-0.697917,1.34857,2.66773,-2.21,0.000475563,-0.784759,0
32,-0.612876,1.43378,2.57825,-2.21,0.000475563,-0.784759,0
33,-0.527834,1.51899,2.48876,-2.21,0.000475563,-0.784759,0
34,-0.442793,1.6042,2.39928,-2.21,0.000475563,-0.784759,0
35,-0.357752,1.68941,2.3098,-2.21,0.000475563,-0.784759,0
36,-0.272711,1.77462,2.22031,-2.21,0.000475563,-0.784759,0
37,-0.18767,1.85983,2.13083,-2.21,0.000475563,-0.784759,0
38,-0.102629,1.94504,2.04135,-2.21,0.000475563,-0.784759,0
39,-0.0175883,2.03025,1.95186,-2.21,0.000475563,-0.784759,0
40,-1.69664,0.347987,3.53166,-2.21,0.000475563,-0.784759,0
41,-1.6116,0.433197,3.44218,-2.21,0.000475563,-0.784759,0
42,-1.52656,0.518407,3.3527,-2.21,0.000475563,-0.784759,0
43,-1.44152,0.603617,3.26321,-2.21,0.000475563,-0.784759,0
44,-1.35648,0.688827,3.17373,-2.21,0.000475563,-0.784759,0
45,-1.27144,0.774037,3.08425,-2.21,0.000475563,-0.784759,0
46,-1.1864,0.859247,2.99476,-2.21,0.000475563,-0.784759,0
47,-1.10136,0.944457,2.90528,-2.21,0.000475563,-0.784759,0
48,-1.01631,1.02967,2.81579,-2.21,0.000475563,-0.784759,0
49,-0.931273,1.11488,2.72631,-2.21,0.000475563,-0.784759,0
50,-0.846232,1.20009,2.63683,-2.21,0.000475563,-0.784759,0
51,-0.761191,1.2853,2.54734,-2.21,0.000475563,-0.784759,0
52,-0.67615,1.37051,2.45786,-2.21,0.000475563,-0.784759,0
53,-0.591109,1.45572,2.36838,-2.21,0.000475563,-0.784759,0
54,-0.506068,1.54093,2.27889,-2.21,0.000475563,-0.784759,0
55,-0.421027,1.62614,2.18941,-2.21,0.000475563,-0.784759,0
56,-0.335986,1.71135,2.09993,-2.21,0.000475563,-0.784759,0
57,-0.250945,1.79656,2.01044,-2.21,0.000475563,-0.784759,0
58,-0.165904,1.88177,1.92096,-2.21,0.000475563,-0.784759,0
59,-0.0808628,1.96698,1.83148,-2.21,0.000475563,-0.784759,0
60,-1.75992,0.284713,3.41128,-2.21,0.000475563,-0.784759,0
61,-1.67488,0.369923,3.32179,-2.21,0.000475563,-0.784759,0
62,-1.58983,0.455133,3.23231,-2.21,0.000475563,-0.784759,0
63,-1.50479,0.540343,3.14283,-2.21,0.000475563,-0.784759,0
64,-1.41975,0.625553,3.05334,-2.21,0.000475563,-0.784759,0
65,-1.33471,0.710763,2.96386,-2.21,0.000475563,-0.784759,0
66,-1.24967,0.795972,2.87438,-2.21,0.000475563,-0.784759,0
67,-1.16463,0.881182,2.78489,-2.21,0.000475563,-0.784759,0
68,-1.07959,0.966392,2.69541,-2.21,0.000475563,-0.784759,0
69,-0.994547,1.0516,2.60593,-2.21,0.000475563,-0.784759,0
70,-0.909506,1.13681,2.51644,-2.21,0.000475563,-0.784759,0
71,-0.824465,1.22202,2.42696,-2.21,0.000475563,-0.784759,0
72,-0.739424,1.30723,2.33748,-2.21,0.000475563,-0.784759,0
73,-0.654383,1.39244,2.24799,-2.21,0.000475563,-0.784759,0
74,-0.569342,1.47765,2.15851,-2.21,0.000475563,-0.784759,0
75,-0.484301,1.56286,2.06903,-2.21,0.000475563,-0.784759,0
76,-0.39926,1.64807,1.97954,-2.21,0.000475563,-0.784759,0
77,-0.314219,1.73328,1.89006,-2.21,0.000475563,-0.784759,0
78,-0.229178,1.81849,1.80057,-2.21,0.000475563,-0.784759,0
79,-0.144137,1.9037,1.71109,-2.21,0.000475563,-0.784759,0
80,-1.82319,0.221438,3.29089,-2.21,0.000475563,-0.784759,0
81,-1.73815,0.306648,3.20141,-2.21,0.000475563,-0.784759,0
82,-1.65311,0.391858,3.11192,-2.21,0.000475563,-0.784759,0
83,-1.56807,0.477068,3.02244,-2.21,0.000475563,-0.784759,0
84,-1.48303,0.562278,2.93296,-2.21,0.000475563,-0.784759,0
85,-1.39799,0.647488,2.84347,-2.21,0.000475563,-0.784759,0
86,-1.31294,0.732698,2.75399,-2.21,0.000475563,-0.784759,0
87,-1.2279,0.817908,2.66451,-2.21,0.000475563,-0.784759,0
88,-1.14286,0.903118,2.57502,-2.21,0.000475563,-0.784759,0
89,-1.05782,0.988328,2.48554,-2.21,0.000475563,-0.784759,0
90,-0.972781,1.07354,2.39606,-2.21,0.000475563,-0.784759,0
91,-0.88774,1.15875,2.30657,-2.21,0.000475563,-0.784759,0
92,-0.802699,1.24396,2.21709,-2.21,0.000475563,-0.784759,0
93,-0.717658,1.32917,2.12761,-2.21,0.000475563,-0.784759,0
94,-0.632617,1.41438,2.03812,-2.21,0.000475563,-0.784759,0
95,-0.547576,1.49959,1.94864,-2.21,0.000475563,-0.784759,0
96,-0.462535,1.5848,1.85916,-2.21,0.000475563,-0.784759,0
97,-0.377494,1.67001,1.76967,-2.21,0.000475563,-0.784759,0
98,-0.292453,1.75522,1.68019,-2.21,0.000475563,-0.784759,0
99,-0.207412,1.84043,1.59071,-2.21,0.000475563,-0.784759,0
100,-1.88647,0.158164,3.17051,-2.21,0.000475563,-0.784759,0
101,-1.80142,0.243374,3.08102,-2.21,0.000475563,-0.784759,0
102,-1.71638,0.328584,2.99154,-2.21,0.000475563,-0.784759,0
103,-1.63134,0.413794,2.90206,-2.21,0.000475563,-0.784759,0
104,-1.5463,0.499004,2.81257,-2.21,0.000475563,-0.784759,0
105,-1.46126,0.584214,2.72309,-2.21,0.000475563,-0.784759,0
106,-1.37622,0.669424,2.6336,-2.21,0.000475563,-0.784759,0
107,-1.29118,0.754634,2.54412,-2.21,0.000475563,-0.784759,0
108,-1.20614,0.839844,2.45464,-2.21,0.000475563,-0.784759,0
109,-1.1211,0.925054,2.36515,-2.21,0.000475563,-0.784759,0
110,-1.03606,1.01026,2.27567,-2.21,0.000475563,-0.784759,0
111,-0.951014,1.09547,2.18619,-2.21,0.000475563,-0.784759,0
112,-0.865973,1.18068,2.0967,-2.21,0.000475563,-0.784759,0
113,-0.780932,1.26589,2.00722,-2.21,0.000475563,-0.784759,0
114,-0.695891,1.3511,1.91774,-2.21,0.000475563,-0.784759,0
115,-0.61085,1.43631,1.82825,-2.21,0.000475563,-0.784759,0
116,-0.525809,1.52152,1.73877,-2.21,0.000475563,-0.784759,0
117,-0.440768,1.60673,1.64929,-2.21,0.000475563,-0.784759,0
118,-0.355727,1.69194,1.5598,-2.21,0.000475563,-0.784759,0
119,-0.270686,1.77715,1.47032,-2.21,0.000475563,-0.784759,0
120,-1.94974,0.0948898,3.05012,-2.21,0.000475563,-0.784759,0
121,-1.8647,0.1801,2.96064,-2.21,0.000475563,-0.784759,0
122,-1.77966,0.26531,2.87115,-2.21,0.000475563,-0.784759,0
123,-1.69462,0.35052,2.78167,-2.21,0.000475563,-0.784759,0
124,-1.60958,0.43573,2.69219,-2.21,0.000475563,-0.784759,0
125,-1.52453,0.52094,2.6027,-2.21,0.000475563,-0.784759,0
126,-1.43949,0.60615,2.51322,-2.21,0.000475563,-0.784759,0
127,-1.35445,0.691359,2.42374,-2.21,0.000475563,-0.784759,0
128,-1.26941,0.776569,2.33425,-2.21,0.000475563,-0.784759,0
129,-1.18437,0.861779,2.24477,-2.21,0.000475563,-0.784759,0
130,-1.09933,0.946989,2.15529,-2.21,0.000475563,-0.784759,0
131,-1.01429,1.0322,2.0658,-2.21,0.000475563,-0.784759,0
132,-0.929248,1.11741,1.97632,-2.21,0.000475563,-0.784759,0
133,-0.844207,1.20262,1.88683,-2.21,0.000475563,-0.784759,0
134,-0.759166,1.28783,1.79735,-2.21,0.000475563,-0.784759,0
135,-0.674125,1.37304,1.70787,-2.21,0.000475563,-0.784759,0
136,-0.589084,1.45825,1.61838,-2.21,0.000475563,-0.784759,0
137,-0.504043,1.54346,1.5289,-2.21,0.000475563,-0.784759,0
138,-0.419002,1.62867,1.43942,-2.21,0.000475563,-0.784759,0
139,-0.333961,1.71388,1.34993,-2.21,0.000475563,-0.784759,0
140,-2.01301,0.0316155,2.92973,-2.21,0.000475563,-0.784759,0
141,-1.92797,0.116825,2.84025,-2.21,0.000475563,-0.784759,0
142,-1.84293,0.202035,2.75077,-2.21,0.000475563,-0.784759,0
143,-1.75789,0.287245,2.66128,-2.21,0.000475563,-0.784759,0
144,-1.67285,0.372455,2.5718,-2.21,0.000475563,-0.784759,0
145,-1.58781,0.457665,2.48232,-2.21,0.000475563,-0.784759,0
146,-1.50277,0.542875,2.39283,-2.21,0.000475563,-0.784759,0
147,-1.41773,0.628085,2.30335,-2.21,0.000475563,-0.784759,0
148,-1.33269,0.713295,2.21387,-2.21,0.000475563,-0.784759,0
149,-1.24765,0.798505,2.12438,-2.21,0.000475563,-0.784759,0
150,-1.1626,0.883715,2.0349,-2.21,0.000475563,-0.784759,0
151,-1.07756,0.968925,1.94542,-2.21,0.000475563,-0.784759,0
152,-0.992522,1.05413,1.85593,-2.21,0.000475563,-0.784759,0
153,-0.907481,1.13934,1.76645,-2.21,0.000475563,-0.784759,0
154,-0.82244,1.22455,1.67697,-2.21,0.000475563,-0.784759,0
155,-0.737399,1.30976,1.58748,-2.21,0.000475563,-0.784759,0
156,-0.652358,1.39497,1.498,-2.21,0.000475563,-0.784759,0
157,-0.567317,1.48018,1.40852,-2.21,0.000475563,-0.784759,0
158,-0.482276,1.56539,1.31903,-2.21,0.000475563,-0.784759,0
159,-0.397235,1.6506,1.22955,-2.21,0.000475563,-0.784759,0
160,-2.07629,-0.0316588,2.80935,-2.21,0.000475563,-0.784759,0
161,-1.99125,0.0535512,2.71987,-2.21,0.000475563,-0.784759,0
162,-1.90621,0.138761,2.63038,-2.21,0.000475563,-0.784759,0
163,-1.82117,0.223971,2.5409,-2.21,0.000475563,-0.784759,0
164,-1.73612,0.309181,2.45141,-2.21,0.000475563,-0.784759,0
165,-1.65108,0.394391,2.36193,-2.21,0.000475563,-0.784759,0
166,-1.56604,0.479601,2.27245,-2.21,0.000475563,-0.784759,0
167,-1.481,0.564811,2.18296,-2.21,0.000475563,-0.784759,0
168,-1.39596,0.650021,2.09348,-2.21,0.000475563,-0.784759,0
169,-1.31092,0.735231,2.004,-2.21,0.000475563,-0.784759,0
170,-1.22588,0.820441,1.91451,-2.21,0.000475563,-0.784759,0
171,-1.14084,0.905651,1.82503,-2.21,0.000475563,-0.784759,0
